,obj_id,frame,x,y,z,xvel,yvel,zvel,P00,P01,P02,P11,P12,P22,P33,P44,P55,trigger_time,ntrig,radius,duration,position
0,39625,622141,-0.0212386311973525,-0.0113087709261202,0.2225646547188483,0.090798175645872,0.0794454667372733,-0.0211782389958037,4.7788155575190075e-08,4.3646673276417364e-10,-1.508307865358949e-08,5.061319374966278e-08,1.188755916039816e-08,1.2315565266778376e-07,0.0008749337475481,0.0008951023073764,0.0012226691063233,1689346880.5433152,1,32,300,320
1,58557,1250635,-0.0197749613370315,-0.0152387191949061,0.2499310076057536,0.0336052496401999,-0.0087050406257802,0.0003804797415178,4.4575510005737276e-08,6.001552011966371e-10,-1.3586690947104346e-08,4.748555244347611e-08,1.0252356091366057e-08,1.0397535785742325e-07,0.000854223366083,0.0008757787972476,0.0011516140672438,1689353169.507201,2,64,300,608
2,60964,1335413,0.0192711253617381,0.0070375347755591,0.1500765747351159,-0.1643757785569236,0.0073856433140575,0.0292281509934964,9.948991046451545e-08,7.765842539885035e-09,9.714643606134307e-08,7.988619059499577e-08,3.098812738583932e-08,3.7450578298420716e-07,0.0010787748830014,0.0010472539818102,0.0017888415703335,1689354017.8317025,3,64,500,224
3,63026,1439963,-0.0195540833407386,0.01302728924889,0.2145134390812669,0.1233304606261207,-0.1258999135698617,-0.0444091600812427,4.8298891533810774e-08,9.724042919512375e-10,-1.4716458039838884e-08,4.99621480261442e-08,1.0166492491926909e-08,1.2780944480976294e-07,0.000878406849346,0.0008915667144724,0.0012394312584556,1689355063.9961853,4,32,500,192
4,63101,1440587,0.0048290379762492,0.0242571233762355,0.17950669538056,-0.1592384165139987,-0.2578545670278947,-0.043363902393387,5.4389663794348545e-08,4.321090421031385e-10,-2.0375672488721405e-08,5.4247331648377806e-08,1.2257163436791142e-08,1.567237822871497e-07,0.0009133978079063,0.0009171011127301,0.0013310453384492,1689355070.248972,5,64,300,544
5,63099,1442697,-0.0009566543202792,0.024461521419498,0.2385852550841054,-0.0776492695241744,-0.0805414051916613,0.0038466637699591,4.630885579585823e-08,1.1144688193013795e-09,-1.4741765641314082e-08,4.6859594472063175e-08,8.642857361984026e-09,1.0998567168151308e-07,0.0008651964821444,0.0008725037492893,0.0011751465660423,1689355091.3573155,6,64,500,64
6,63276,1444142,-0.0128260732342595,-0.0210661046668925,0.1960072144096828,-0.1809356702641787,0.2701403206639475,-0.1080715478912257,1.1028110985644345e-07,1.4420197676044842e-08,1.0727495548850703e-07,7.827641442409633e-08,3.7242416199398984e-08,3.123679176993275e-07,0.0012019841754552,0.0010846191315687,0.0018876300735534,1689355105.8255606,7,64,300,576
7,65608,1519001,0.0184381648919187,-0.0142179229030569,0.192721125391567,-0.2534373713103821,0.4612847697255585,-0.1274923426699429,5.5288992049793577e-08,-9.788048503049696e-10,-2.3490003769677738e-08,5.6378458359703166e-08,1.6696887427768173e-08,1.480466913416727e-07,0.0009163332674476,0.000928168266118,0.0013008904346336,1689355854.8808403,8,64,300,256
8,65904,1526263,-0.0232971732524274,-0.0069134771312647,0.1985406471533723,0.1373486777499727,0.0379878199563503,0.0289222315181368,5.059088031854532e-08,3.581602083145877e-10,-1.6277837750834694e-08,5.332396644498295e-08,1.3212495190522969e-08,1.4202833041249833e-07,0.0008926017369021,0.0009114183335649,0.001286760562723,1689355927.5807903,9,64,500,192
9,66021,1531728,-0.0083525794800309,-0.0233619709717989,0.2039183076153488,0.4292645009932015,0.1291163626997637,-0.0654164275369355,5.161462853684356e-08,-3.6255440464754086e-10,-1.8795966799030032e-08,5.43720960921909e-08,1.5177366941835818e-08,1.389207673461077e-07,0.0008964235764043,0.0009161836712494,0.0012738637807123,1689355982.2330284,10,64,300,192
10,70199,1703347,-0.0241222467104981,-0.0037220043245963,0.2039173742567711,0.0868848586758132,-0.0113653129294814,0.0114150678963015,4.97434292000992e-08,5.107796006347771e-10,-1.564413079177021e-08,5.2362699430243295e-08,1.2422143887559122e-08,1.372554133688537e-07,0.0008875551253904,0.0009058328148901,0.0012712947049106,1689357699.544922,11,64,300,0
11,72269,1741312,0.0245628370817581,0.00298338445341,0.2493667984300354,-0.0325464024811718,-0.1152896452401566,0.0632758904018106,7.343974524350858e-08,5.1083778635442585e-09,5.844802254914335e-08,6.133171043912851e-08,1.7381335554134582e-08,2.000002404810332e-07,0.0009799915207353,0.0009565263511214,0.0014316645654546,1689358079.4446638,12,32,500,544
12,79155,1861771,0.0225027068707054,0.0108401360386122,0.238737411955945,-0.1371916835019171,0.0674228852218876,-0.0434970548541552,4.8375116664793695e-08,3.0914179732616037e-10,-1.8043867519778016e-08,4.871169001031811e-08,1.0926544766360189e-08,1.1117179966748397e-07,0.0008760301658223,0.0008835250262748,0.0011768279144516,1689359284.7692251,13,64,300,448
13,82926,1945251,-0.023727634149115,-0.0058940144295896,0.2403156627708399,0.2005680803524932,0.009514136936707,0.0521415569889456,4.524343419620367e-08,7.872088588498095e-10,-1.3348957340984292e-08,4.79552981948078e-08,1.0042435868434917e-08,1.1004089165249236e-07,0.0008589905444458,0.0008790361933673,0.0011760008278958,1689360120.103969,14,64,500,0
14,82926,1946030,0.008915461895533,-0.0231155189882637,0.1801208930475223,0.0051501484538021,0.1997120092745977,-0.0264079413608431,5.6452638580195056e-08,-1.1602208910078646e-09,-2.3729253113548083e-08,5.8306743759591554e-08,1.8301757653646715e-08,1.595578682300724e-07,0.0009233899024289,0.000938369472428,0.0013369347061824,1689360127.8951902,15,64,300,448
15,82926,1946668,0.0233682071037688,0.0037427842331684,0.2045120487236486,-0.230339876121653,0.0101494522509589,-0.0327425850350584,5.3351743512618385e-08,-3.842482026335008e-10,-2.1917887488345763e-08,5.358373573917189e-08,1.4027594452144994e-08,1.3746260743984766e-07,0.000905364096907,0.0009125498525623,0.0012682040025082,1689360134.3125095,16,32,300,448
16,85441,2032419,-0.0204723838785732,-0.0125122053394955,0.2438461290262355,0.2390061703919538,-0.0420742173825444,-0.0561583761700623,4.519145503100904e-08,6.208528134839774e-10,-1.3748641405115843e-08,4.803401185698175e-08,1.0425897202498814e-08,1.0788874830717865e-07,0.0008579099352376,0.000878939598595,0.0011663275588732,1689360992.376712,17,32,500,160
17,85441,2033125,-0.0101316480173085,0.0224178254572792,0.1621037382433308,-0.0641499539206457,-0.0889892967734086,-0.0014579961808614,5.5640049261756513e-08,5.684466333542506e-10,-1.9723575618960643e-08,5.6203859674900456e-08,1.2923043907331504e-08,1.726779521203043e-07,0.0009219990351087,0.0009289305705303,0.0013790365803651,1689360999.4111772,18,64,300,384
18,85441,2034749,-0.0125569204533541,0.0215607747069803,0.2056409482635767,-0.1945027877503414,-0.1818215295560296,-0.0569560740751765,4.9753458109708974e-08,9.758358197611868e-10,-1.594323900604021e-08,5.066295050319038e-08,1.0173264468464766e-08,1.3446800482024042e-07,0.0008873531435732,0.0008960824151253,0.0012616891850638,1689361015.688932,19,32,300,320
19,85708,2044088,0.0244559348052263,-0.0041468620298744,0.1950993006693274,-0.0246849369916329,0.1895286531980884,0.0328146439785538,5.504191896227718e-08,-7.86590198031593e-10,-2.348604577786016e-08,5.5480753058879487e-08,1.5679005761288195e-08,1.457358902434136e-07,0.0009147303787252,0.000923371584859,0.0012950371121523,1689361109.1250775,20,64,500,224
20,87308,2096745,-0.0184193307967308,0.0026309169347969,0.2495008793989769,-0.1924897970526982,0.2914899027198774,-0.058068097547639,4.6125016717158136e-08,2.6949581803623884e-10,-1.385816962691334e-08,4.960265510074252e-08,1.4377415694230077e-08,1.1309063907218493e-07,0.0008921642169876,0.0009355944128014,0.0012240549435589,1689361636.0292828,21,32,300,32
21,93884,2317707,-0.0241333547971916,-0.0026734277361806,0.2370705558827974,0.3051456094491707,-0.0442301400108354,-0.1402474668370987,4.5500941200576174e-08,8.494309860869658e-10,-1.3305490208503211e-08,4.810537305379399e-08,9.94029987276188e-09,1.1191478158998593e-07,0.0008600692662513,0.0008793967066109,0.0011813300159911,1689363847.0609007,22,32,300,416
22,102841,2638296,0.0204708070382846,-0.0081639269201994,0.2142612200759344,-0.56238276619178,-0.1293480700330757,0.0270344174912769,5.2311787424030544e-08,-5.044104680779098e-10,-2.129087665571042e-08,5.317472866926607e-08,1.4310722920061458e-08,1.3043074760373909e-07,0.0008996203613924,0.0009099408239229,0.0012449696806846,1689367055.000582,23,32,300,256
23,118217,3573756,0.0128476239280016,-0.0203194207196268,0.2484735497996146,-0.2347007644553187,-0.0243512584346428,-0.0426989752384697,4.752057406652694e-08,-1.0183047999507735e-10,-1.7701030550068745e-08,4.932557309557797e-08,1.2189816804914784e-08,1.0588793685415597e-07,0.0008706325791191,0.0008865810217992,0.0011558474141814,1689376415.580821,24,32,500,320
